,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match
11,SOUND,SOUND,601 097 364,448085,"6400 SOUTHCENTER BLVD, TUKWILA, WA, 98188-2547, UNITED STATES",Active,False,True,True
12,PUBLIC STORAGE,PUBLIC STORAGE,602 740 958,392901,"701 WESTERN AVE, SUITE 200, GLENDALE, CA, 91201-2349, UNITED STATES",Active,False,False,False
13,TAYLOR GREENLAKE LLC,TAYLOR GREENLAKE LLC,602 737 759,458245,"16046 BEACH DR NE, LK FOREST PK, WA, 98155-6740, UNITED STATES",Active,False,False,False
14,WH GREENWOOD II LLC,WH GREENWOOD II LLC,604 613 488,1359772,"600 UNIVERSITY ST STE 2820, SEATTLE, WA, 98101-1184, UNITED STATES",Active,False,False,False
15,HOWARD PARK LLC,HOWARD PARK LLC,602 438 064,732129,"5210 RUSSELL AVE NW STE 100, SEATTLE, WA, 98107-3921, UNITED STATES",Active,False,False,False
16,REEP-MF WALLINGFORD WA LLC,REEP-MF WALLINGFORD WA LLC,603 296 103,255038,"51 MADISON AVENUE, NEW YORK, NY, 10010, UNITED STATES",Active,False,False,False
17,PHINNEY FLATS LLC,PHINNEY FLATS LLC,603 504 646,877843,"506 2ND AVE, SUITE 1020, SEATTLE, WA, 98104-2328, UNITED STATES",Active,False,False,False
18,AURORA HOUSING DEVELOPMENT LLC,AURORA HOUSING DEVELOPMENT LLC,603 232 448,555815,"100 23RD AVE S, SEATTLE, WA, 98144, UNITED STATES",Active,False,False,False
19,HTS WALLY LLC,HTS WALLY LLC,604 808 506,1490220,"15 STORE HILL ROAD SUITE #0141, OLD WESTBURY, NY, 11568, UNITED STATES",Active,False,False,False
20,HTS WALLY LLC,HTS WALLY LLC,604 374 762,1249737,"15 STORE HILL RD STE 0141, OLD WESTBURY, NY, 11568, UNITED STATES",Terminated,False,False,False
21,NORTHPOINT COLLAGE LLC,NORTHPOINT COLLAGE LLC,603 309 302,895892,"201 FILBERT ST, STE 100, SAN FRANCISCO, CA, 94133-3248, UNITED STATES",Active,False,False,False
22,FREMONT COURT INVESTMENTS LLC,FREMONT COURT INVESTMENTS LLC,603 459 003,189855,"2817 NE 55TH ST STE B, SEATTLE, WA, 98105-5536, UNITED STATES",Active,False,False,False
23,WOODLAND COURT LLC,WOODLAND COURT LLC,603 439 999,1080457,"121 LAKESIDE AVE, SUITE B, SEATTLE, WA, 98122-6599, UNITED STATES",Active,False,False,False
24,SEDGES LLC,SEDGES LLC,603 248 894,424440,"8623 PALATINE AVE N, SEATTLE, WA, 98103-3690, UNITED STATES",Active,False,False,False
25,TRINITY STONEHEDGE LLC,TRINITY STONEHEDGE LLC,602 420 051,487827,"781 GREGORY LANE, OCEANSIDE, CA, 92057, UNITED STATES",Active,False,False,False
26,PHINNEY NEIGHBORHOOD ASSOCIATION,PHINNEY NEIGHBORHOOD ASSOCIATION,600 444 685,892266,"6532 PHINNEY AVE N, SEATTLE, WA, 98103, UNITED STATES",Delinquent,False,False,False
27,SATURN BUILDING LLC,SATURN BUILDING LLC,602 690 531,421411,"8 BOSTON ST STE 1, SEATTLE, WA, 98109-2361, UNITED STATES",Active,False,False,False
28,GREENWOOD 85TH STREET LLC,GREENWOOD 85TH STREET LLC,603 249 384,239879,"8623 PALATINE AVE N, SEATTLE, WA, 98103-3690, UNITED STATES",Active,False,False,False
29,FREMONT BUILDING LLC,FREMONT BUILDING LLC,603 443 810,219178,"619 N 35TH ST STE 201M, SEATTLE, WA, 98103-8687, UNITED STATES",Active,False,False,False
30,DUBLINER BUILDING LLC,DUBLINER BUILDING LLC,602 987 614,665653,"720 SENECA ST STE B, SEATTLE, WA, 98101-3265, UNITED STATES",Active,False,False,False
31,TROLL AVENUE LLC,TROLL AVENUE LLC,603 558 640,494293,"2501 N NORTHLAKE WAY STE 201, SEATTLE, WA, 98103, UNITED STATES",Active,False,False,False
32,9 TO 5 LLC,9 TO 5 LLC,602 843 126,13098,"1914 N 34TH ST, STE 100, SEATTLE, WA, 98103-9085, UNITED STATES",Active,False,False,False
33,AD 936 N 34TH ST LLC,AD 936 N 34TH ST LLC,604 641 061,1380012,"19221 36TH AVE W STE 204, LYNNWOOD, WA, 98036-5795, UNITED STATES",Active,False,False,False
34,4000A LLC,4000A LLC,605 013 537,1625295,"3926 AURORA AVE N, SEATTLE, WA, 98103-7802, UNITED STATES",Active,False,False,False
35,PARK VIEW WATERSIDE LLC,PARK VIEW WATERSIDE LLC,602 036 700,391849,"1200 6TH AVE STE 700, SEATTLE, WA, 98101-3125, UNITED STATES",Active,False,False,False
36,FREMONT LAKE UNION CENTER LLC,FREMONT LAKE UNION CENTER LLC,602 452 777,712105,"12200 W OLYMPIC BLVD STE 200, LOS ANGELES, CA, 90064-1044, UNITED STATES",Active,False,False,False
37,BROADWAY ESTATES LLC,BROADWAY ESTATES LLC,603 213 386,72400,"515 HARVARD AVE E, SEATTLE, WA, 98102-6282, UNITED STATES",Active,False,False,False
38,2203 EASTLAKE AVE EAST LLC,2203 EASTLAKE AVE EAST LLC,603 339 430,61550,"612 7TH AVE S, EDMONDS, WA, 98020-3411, UNITED STATES",Active,False,False,False
39,120 HARVARD AVENUE E LLC,120 HARVARD AVENUE E LLC,603 284 802,755600,"1200 WESTLAKE AVE N STE 608, SEATTLE, WA, 98109-3529, UNITED STATES",Delinquent,False,False,False
40,ICP 422 SUMMIT LLC,ICP 422 SUMMIT LLC,603 258 846,239725,"1421 34TH AVE STE 300, SEATTLE, WA, 98122, UNITED STATES",Active,False,False,False
41,ICP 418 BELLEVUE LLC,ICP 418 BELLEVUE LLC,603 104 505,1121790,"1421 34TH AVE, SUITE 300, SEATTLE, WA, 98122-3333, UNITED STATES",Active,False,False,False
42,CAMERON PARTNERS LLC,CAMERON PARTNERS LLC,602 727 421,594501,"2611 NE 113TH ST STE 300, SEATTLE, WA, 98125-6700, UNITED STATES",Active,False,False,False
43,CAMERON MERCER LLC,CAMERON MERCER LLC,603 427 242,599310,"700 E MERCER ST, SEATTLE, WA, 98102-4991, UNITED STATES",Active,False,False,False
44,RL LAKEVIEW PLACE LLC,RL LAKEVIEW PLACE LLC,603 555 831,1145859,"1004 BELMONT AVE E, 302, SEATTLE, WA, 98102-4410, UNITED STATES",Active,False,False,False
45,ERAWAN LLC,ERAWAN LLC,604 955 599,1589917,"420 E HOWELL ST, SEATTLE, WA, 98122-6949, UNITED STATES",Active,False,False,False
46,RAMAYANA LLC,RAMAYANA LLC,602 743 797,419459,"1702 N 47TH ST, SEATTLE, WA, 98103-6812, UNITED STATES",Active,False,False,False
47,EQR-HEIGHTS ON CAPITOL HILL LLC,EQR-HEIGHTS ON CAPITOL HILL LLC,604 400 287,1262529,"TWO NORTH RIVERSIDE PLAZA, SUITE 400, CHICAGO, CHICAGO, IL, 60606, UNITED STATES",Active,False,False,False
48,MRM-BEN LOMOND LLC,MRM-BEN LOMOND LLC,603 020 069,843177,"2707 WETMORE AVE, EVERETT, WA, 98201-3526, UNITED STATES",Active,False,False,False
49,CAPITOL HILL TOD LLC,CAPITOL HILL TOD LLC,603 437 035,85490,"520 S KING ST, SEATTLE, WA, 98104-2834, UNITED STATES",Active,False,False,False
50,WEATHERFORD APARTMENTS LLC,WEATHERFORD APARTMENTS LLC,603 143 977,1056407,"14410 NE BEL RED RD, BELLEVUE, WA, 98007-3953, UNITED STATES",Active,False,False,False
51,CX3 MULHOLLAND LLC,CX3 MULHOLLAND LLC,604 496 181,1302812,"1110 112TH AVE NE STE 150, BELLEVUE, WA, 98004-4570, UNITED STATES",Active,False,False,False
52,MERLO LLC,MERLO LLC,604 297 490,1226125,"7336 57TH AVE NE, SEATTLE, WA, 98115-6231, UNITED STATES",Active,False,False,False
53,ROYCROFT APARTMENTS LLC,ROYCROFT APARTMENTS LLC,604 057 175,944304,"317 HARVARD AVE E, SEATTLE, WA, 98102, UNITED STATES",Active,False,False,False
54,SILVIAN APARTMENTS LLC,SILVIAN APARTMENTS LLC,602 414 622,427653,"1620 12TH AVE STE 205, SEATTLE, WA, 98122-2568, UNITED STATES",Active,False,False,False
55,HOLIDAY APARTMENTS LP,HOLIDAY APARTMENTS LP,602 818 348,1120752,"1620 12TH AVE STE 205, SEATTLE, WA, 98122-2568, UNITED STATES",Active,False,False,False
56,KP CASA NITA LLC,KP CASA NITA LLC,605 000 108,1614929,"1703 39TH AVE, SEATTLE, WA, 98122-3507, UNITED STATES",Active,False,False,False
57,HAMPTON COURT APARTMENTS LLC,HAMPTON COURT APARTMENTS LLC,603 266 684,727875,"3823 - 47TH AVE NE, SEATTLE, WA, 98105, UNITED STATES",Administratively Dissolved,False,False,False
58,M & S EHSAN INVESTMENTS LLC,M & S EHSAN INVESTMENTS LLC,601 992 747,800017,"325 118TH AVE SE, STE 209, BELLEVUE, WA, 98005, UNITED STATES",Active,False,False,False
59,CIRQUE APARTMENTS INVESTORS LLC,CIRQUE APARTMENTS INVESTORS LLC,602 698 203,627788,"420 E HOWELL, SEATTLE, WA, 98122, UNITED STATES",Active,False,False,False
60,DAHLGREN DUMAR LLC,DAHLGREN DUMAR LLC,602 000 735,154354,"13975 INTERURBAN AVE S, TUKWILA, WA, 98168-4721, UNITED STATES",Active,False,False,False
61,RED LION APARTMENTS LLC,RED LION APARTMENTS LLC,602 515 594,957895,"1151 FAIRVIEW AVE N STE 101, SEATTLE, WA, 98109-4418, UNITED STATES",Active,False,False,False
62,LASALLE CORPORATION,LASALLE CORPORATION,601 486 236,787024,"105 HARVARD AVE E, SEATTLE, WA, 98102-5753, UNITED STATES",Active,False,False,False
63,HALMAR ASSOCIATES LLC,HALMAR ASSOCIATES LLC,602 064 375,244256,"1938 43RD AVE E, SEATTLE, WA, 98112-3235, UNITED STATES",Active,False,False,False
